region,district,settlement,lat,lon,question,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,comment
Кировская область,Унинский район,Антропята,57.342300,51.123100,ДАРЯ: Как произносится слово летать?,летать,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Мишкинский район,Ежовка,55.414980,56.303110,ДАРЯ: Как произносится слово сестра?,сястра,сестра,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Илишевский район,Аначево,55.709430,54.417630,ДАРЯ: Как произносится слово сестра?,сястра,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Большесосновский район,Вахрино,57.298740,54.358990,ДАРЯ: Как произносится слово сестра?,сестра,сёстра,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Частинский район,Бугры,57.131050,54.554710,ДАРЯ: Как произносится слово сестра?,сестра,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сарапульский район,Межная,56.356944,53.966389,ДАРЯ: Как произносится слово сестра?,сёстра,сястра,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Глазовский район,Кляпово,58.255745,52.884306,ДАРЯ: Как произносится слово сестра?,сёстра,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Вавожский район,Новое Водзимонье,56.838889,51.653889,ДАРЯ: Как произносится слово сестра?,сёстра,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Вавожский район,Бармино,56.696944,52.169167,ДАРЯ: Как произносится слово сестра?,сёстра,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Кильмезский район,Байбеки,57.205230,50.849080,ДАРЯ: Как произносится слово сестра?,сястра,сестра,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Немский район,Большая Дуброва,57.630800,50.249300,ДАРЯ: Как произносится слово сестра?,сястра,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Елабужский район,Набережные Челны,55.737180,52.419610,ДАРЯ: Как произносится слово сестра?,сестра,сёстра,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Актанышский район,Верхнее Яхшеево,55.473380,53.730110,ДАРЯ: Как произносится слово сестра?,сестра,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Кукморский район,Байлянгар,56.207600,50.724900,ДАРЯ: Как произносится слово село?,сёло,село,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Елабужский район,Набережные Челны,55.737180,52.419610,ДАРЯ: Как произносится слово село?,сёло,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Татышлинский район,Арибаш,56.260200,55.773200,ДАРЯ: Как произносится слово село?,село,сёло,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Дюртюлинский район,Гублюкучуково,55.483170,54.795540,ДАРЯ: Как произносится слово село?,село,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Сивинский район,Быково,58.396270,54.028690,ДАРЯ: Как произносится слово село?,сёло,село,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Куединский район,Барановка,56.460200,55.520500,ДАРЯ: Как произносится слово село?,сёло,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сюмсинский район,Ходыри,57.337222,51.490833,ДАРЯ: Как произносится слово село?,село,сёло,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Глазовский район,Дом отдыха Чепца,58.143056,52.798056,ДАРЯ: Как произносится слово село?,село,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Ярский район,Шобоково,58.258611,51.991389,ДАРЯ: Как произносится слово село?,село,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сюмсинский район,Красный Яр,56.907778,51.456667,ДАРЯ: Как произносится слово село?,село,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Фаленский район,Астрахань,57.822700,51.263500,ДАРЯ: Как произносится слово село?,сёло,село,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Вятско-Полянский район,Гремячка,56.285870,51.328650,ДАРЯ: Как произносится слово село?,сёло,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Чайковский район,Гаревая,56.713160,54.295430,ДАРЯ: Как произносится слово весло?,вёсло,весло,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Чайковский район,Дублёново,56.660100,54.220600,ДАРЯ: Как произносится слово весло?,вёсло,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Юкаменский район,Шамардан,58.015833,52.143333,ДАРЯ: Как произносится слово весло?,весло,вёсло,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Юкаменский район,Шамардан,58.016944,52.145000,ДАРЯ: Как произносится слово весло?,весло,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Глазовский район,Дом отдыха Чепца,58.143056,52.798056,ДАРЯ: Как произносится слово весло?,весло,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Кезский район,Гавшино,58.194167,53.606111,ДАРЯ: Как произносится слово весло?,весло,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Немский район,Васильевское,57.561910,50.303580,ДАРЯ: Как произносится слово весло?,вёсло,весло,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Вятско-Полянский район,Казань-Омга,56.381590,51.195690,ДАРЯ: Как произносится слово весло?,вёсло,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мензелинский район,Балтаево,55.633500,52.841240,ДАРЯ: Как произносится слово весло?,весло,вёсло,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Кукморский район,Битлянгур,56.032890,51.123800,ДАРЯ: Как произносится слово весло?,весло,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Илишевский район,Аначево,55.709430,54.417630,ДАРЯ: Как произносится слово весло?,вёсло,весло,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Янаульский район,Ахтиял,56.252320,55.032940,ДАРЯ: Как произносится слово весло?,вёсло,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Дебёсский район,Старый Кыч,57.535842,53.718103,ДАРЯ: Как произносится слово зерно?,зёрно,зерно,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Дебёсский район,Старый Кыч,57.534722,53.718889,ДАРЯ: Как произносится слово зерно?,зёрно,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Ярский район,Зянкино,58.124444,52.096944,ДАРЯ: Как произносится слово зерно?,зёрно,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Алнашский район,Верхнее Котнырево,56.108056,52.384722,ДАРЯ: Как произносится слово зерно?,зёрно,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Верхнекамский район,Созимский,59.741780,52.248210,ДАРЯ: Как произносится слово зерно?,зерно,зёрно,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Немский район,Большие Пальники,57.561400,50.859300,ДАРЯ: Как произносится слово зерно?,зерно,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Менделеевский район,Камаево,56.006380,52.332250,ДАРЯ: Как произносится слово зерно?,зёрно,зерно,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Елабужский район,Альметьево,55.886190,51.734580,ДАРЯ: Как произносится слово зерно?,зёрно,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Илишевский район,Буляк,55.585350,54.417650,ДАРЯ: Как произносится слово зерно?,зерно,зёрно,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Татышлинский район,Алга,56.201440,56.063740,ДАРЯ: Как произносится слово зерно?,зерно,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Карагайский район,Бабай,58.433330,55.366670,ДАРЯ: Как произносится слово зерно?,зёрно,зерно,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Верещагинский район,Верещагино,58.078150,54.656480,ДАРЯ: Как произносится слово зерно?,зёрно,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Немский район,Бурлаки,57.594900,50.357500,ДАРЯ: Как произносится слово веду?,вёду,веду,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Афанасьевский район,Алёшкины,59.038890,53.302220,ДАРЯ: Как произносится слово веду?,вёду,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мамадышский район,Мамадиш,55.702730,51.404390,ДАРЯ: Как произносится слово веду?,веду,вёду,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Елабужский район,Атиаз,55.951650,51.635300,ДАРЯ: Как произносится слово веду?,веду,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Мишкинский район,Большесухоязово,55.564450,55.540730,ДАРЯ: Как произносится слово веду?,вёду,веду,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Татышлинский район,Аксаитово,56.362700,55.598000,ДАРЯ: Как произносится слово веду?,вёду,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Нытвенский район,Арапово,58.239700,55.373600,ДАРЯ: Как произносится слово веду?,веду,вёду,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Чайковский район,Вассята,56.888120,54.575190,ДАРЯ: Как произносится слово веду?,веду,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Балезинский район,Коровай,58.036389,52.898611,ДАРЯ: Как произносится слово веду?,вёду,веду,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Увинский район,Старая Тукля,57.086667,52.221667,ДАРЯ: Как произносится слово веду?,вёду,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сарапульский район,Юриха,56.620278,53.721667,ДАРЯ: Как произносится слово веду?,вёду,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Юкаменский район,Засеково,57.855000,52.424444,ДАРЯ: Как произносится слово веду?,вёду,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Можгинский район,Боринка,56.508889,52.313889,ДАРЯ: Как произносится слово несу?,нёсу,нясу,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Воткинский район,Новосоломенники,56.996111,53.688889,ДАРЯ: Как произносится слово несу?,нёсу,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Можгинский район,Замостные Какси,56.272778,52.242778,ДАРЯ: Как произносится слово несу?,нёсу,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сарапульский район,Люк,56.911667,52.798889,ДАРЯ: Как произносится слово несу?,нёсу,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Унинский район,Алыповцы,57.768300,51.479300,ДАРЯ: Как произносится слово несу?,нясу,несу,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Немский район,Бриткино,57.548500,50.447200,ДАРЯ: Как произносится слово несу?,нясу,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мамадышский район,Алан,55.692300,51.171900,ДАРЯ: Как произносится слово несу?,несу,нёсу,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Елабужский район,Большое Елово,55.792370,51.562470,ДАРЯ: Как произносится слово несу?,несу,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Калтасинский район,Большекуразово,56.018400,54.963100,ДАРЯ: Как произносится слово несу?,нёсу,нясу,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Калтасинский район,Абдулино,55.964480,55.267130,ДАРЯ: Как произносится слово несу?,нёсу,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Большесосновский район,Верхняя Потка,57.525070,54.300710,ДАРЯ: Как произносится слово несу?,нясу,несу,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Большесосновский район,Вязовка,57.561970,54.123360,ДАРЯ: Как произносится слово несу?,нясу,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Чайковский район,Берёзовка,56.433330,54.466670,ДАРЯ: Как произносится слово беру?,беру,бёру,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Нытвенский район,Агафы,58.200000,55.516670,ДАРЯ: Как произносится слово беру?,беру,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Вавожский район,Слудка,56.771111,51.838056,ДАРЯ: Как произносится слово беру?,бёру,беру,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Балезинский район,У Речки Варыж,58.133056,53.176389,ДАРЯ: Как произносится слово беру?,бёру,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Вавожский район,Октябрьский,56.865556,51.903333,ДАРЯ: Как произносится слово беру?,бёру,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Балезинский район,Жон Чубой,57.769167,53.285833,ДАРЯ: Как произносится слово беру?,бёру,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Верхнекамский район,Булатово,60.012240,53.007270,ДАРЯ: Как произносится слово беру?,беру,бёру,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Немский район,Васильевское,57.561910,50.303580,ДАРЯ: Как произносится слово беру?,беру,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мамадышский район,Баскан,55.667300,50.833480,ДАРЯ: Как произносится слово беру?,бёру,беру,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мензелинский район,Аняково,55.531500,53.511000,ДАРЯ: Как произносится слово беру?,бёру,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Татышлинский район,Бадряшево,56.378100,55.888000,ДАРЯ: Как произносится слово беру?,беру,бёру,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Татышлинский район,Бигинеева,56.214200,56.026510,ДАРЯ: Как произносится слово беру?,беру,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Куединский район,Большой Каскасал,56.520800,55.457400,ДАРЯ: Как произносится слово река?,река,рёка,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Верещагинский район,Верхняя Лысьва,58.104400,53.970500,ДАРЯ: Как произносится слово река?,река,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сюмсинский район,Васькино,57.034444,51.569444,ДАРЯ: Как произносится слово река?,рёка,ряка,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Якшур-Бодьинский район,Кечшур,57.223333,53.280278,ДАРЯ: Как произносится слово река?,рёка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Вавожский район,Каменный Ключ,56.820000,52.170833,ДАРЯ: Как произносится слово река?,рёка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Кезский район,Егоры,58.251111,53.523611,ДАРЯ: Как произносится слово река?,рёка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Фаленский район,Баранники,58.250000,51.566670,ДАРЯ: Как произносится слово река?,ряка,река,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Кильмезский район,Арпорек,56.783330,50.900000,ДАРЯ: Как произносится слово река?,ряка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Актанышский район,Верхнее Гареево,55.787700,53.834900,ДАРЯ: Как произносится слово река?,река,рёка,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Кукморский район,Астанъелга,55.980200,50.942200,ДАРЯ: Как произносится слово река?,река,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Калтасинский район,Атлегач,56.064500,55.046400,ДАРЯ: Как произносится слово река?,рёка,ряка,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Калтасинский район,Братовщина,56.040640,55.298540,ДАРЯ: Как произносится слово река?,рёка,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Омутнинский район,Амутнінск,58.670150,52.193130,ДАРЯ: Как произносится слово беда?,беда,бёда,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Унинский район,Афанасьевцы,57.689600,51.273300,ДАРЯ: Как произносится слово беда?,беда,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мензелинский район,Атрякле,55.461680,53.348340,ДАРЯ: Как произносится слово беда?,бёда,беда,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мензелинский район,Аю,55.615700,53.266300,ДАРЯ: Как произносится слово беда?,бёда,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Краснокамский район,Амзя,56.234600,54.385000,ДАРЯ: Как произносится слово беда?,беда,бёда,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Мишкинский район,Бикшиково,55.517750,55.691180,ДАРЯ: Как произносится слово беда?,беда,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Куединский район,Ведровка,56.453560,55.413290,ДАРЯ: Как произносится слово беда?,бёда,беда,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Частинский район,Влдимирово,57.345180,54.901450,ДАРЯ: Как произносится слово беда?,бёда,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Увинский район,Пытцам,57.140000,52.178333,ДАРЯ: Как произносится слово беда?,беда,бёда,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Можгинский район,Боринка,56.508889,52.313889,ДАРЯ: Как произносится слово беда?,беда,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Алнашский район,Сям-Какси,56.254722,52.353889,ДАРЯ: Как произносится слово беда?,беда,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Увинский район,Мульшур,56.833056,52.365278,ДАРЯ: Как произносится слово беда?,беда,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Янаульский район,Бадряш,56.250000,54.733330,ДАРЯ: Как произносится слово цветам?,цветам,цвётам,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Янаульский район,Бадряш,56.254040,54.713660,ДАРЯ: Как произносится слово цветам?,цветам,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Верещагинский район,Балуи,58.196500,53.995300,ДАРЯ: Как произносится слово цветам?,цвётам,цветам,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Сивинский район,Борейково,58.377250,54.162820,ДАРЯ: Как произносится слово цветам?,цвётам,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Кизнерский район,Кочетло,56.232778,51.466389,ДАРЯ: Как произносится слово цветам?,цветам,цвётам,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Игринский район,Новые Зятцы,57.458611,52.570833,ДАРЯ: Как произносится слово цветам?,цветам,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сюмсинский район,Малая Инга,57.075833,51.842222,ДАРЯ: Как произносится слово цветам?,цветам,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Камбарский район,Дома 1152 км,56.422120,53.910330,ДАРЯ: Как произносится слово цветам?,цветам,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Афанасьевский район,Алёшкины,59.038890,53.302220,ДАРЯ: Как произносится слово цветам?,цвётам,цветам,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Немский район,Большое Снигерёво,57.516670,50.350000,ДАРЯ: Как произносится слово цветам?,цвётам,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Нижнекамский район,Ахтуба,55.622980,51.825080,ДАРЯ: Как произносится слово цветам?,цветам,цвётам,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Менделеевский район,Боровецкое,55.775460,52.425430,ДАРЯ: Как произносится слово цветам?,цветам,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Краснокамский район,Графское,55.926980,54.453300,ДАРЯ: Как произносится слово поспевать?,поспевать,поспёвать,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Башкортостан,Янаульский район,Андреевка,56.159700,54.868000,ДАРЯ: Как произносится слово поспевать?,поспевать,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Нытвенский район,Уральский,57.934900,55.551300,ДАРЯ: Как произносится слово поспевать?,поспёвать,поспевать,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Очерский район,Балуево,57.891000,54.615230,ДАРЯ: Как произносится слово поспевать?,поспёвать,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Игринский район,Кузьмовыр,57.519167,53.177500,ДАРЯ: Как произносится слово поспевать?,поспевать,поспёвать,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Малопургинский район,1077 км,56.532500,52.852778,ДАРЯ: Как произносится слово поспевать?,поспевать,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Алнашский район,Чемошур-Куюк,56.160556,52.712222,ДАРЯ: Как произносится слово поспевать?,поспевать,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Дебёсский район,Верхний Шудзялуд,57.474167,53.735556,ДАРЯ: Как произносится слово поспевать?,поспевать,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Омутнинский район,Бельский,58.455600,52.594900,ДАРЯ: Как произносится слово поспевать?,поспёвать,поспевать,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Кировская область,Верхнекамский район,Безгачево,59.901710,52.491340,ДАРЯ: Как произносится слово поспевать?,поспёвать,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Елабужский район,Јелабуга,55.762320,52.044250,ДАРЯ: Как произносится слово поспевать?,поспевать,поспёвать,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Республика Татарстан,Мамадышский район,Берёзовая Поляна,55.968800,51.408900,ДАРЯ: Как произносится слово поспевать?,поспевать,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Карагайский район,Батино,58.540900,55.261600,ДАРЯ: Как произносится слово двенадцать?,двёнадцать,двенадцать,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Пермский край,Сивинский район,Быково,58.396270,54.028690,ДАРЯ: Как произносится слово двенадцать?,двёнадцать,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Сюмсинский район,Лялино,57.052500,51.726667,ДАРЯ: Как произносится слово двенадцать?,двенадцать,двёнадцать,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Красногорский район,Малягурт,57.656389,52.542778,ДАРЯ: Как произносится слово двенадцать?,двенадцать,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
Удмуртская Республика,Камбарский район,Гоголи,56.421111,54.181389,ДАРЯ: Как произносится слово двенадцать?,двенадцать,,,,,,Реальный населённый пункт с рабочим распределением ответов по вопросу.
